date,month,day,day_of_year,year,released_cfs,released_cms,accord_status
2/29/80,2,29,60,1980,70,1.982,pre_accord
3/1/80,3,1,61,1980,55,1.557,pre_accord
3/2/80,3,2,62,1980,291,8.24,pre_accord
3/3/80,3,3,63,1980,312,8.835,pre_accord
3/4/80,3,4,64,1980,126,3.568,pre_accord
3/5/80,3,5,65,1980,187,5.295,pre_accord
3/6/80,3,6,66,1980,97,2.747,pre_accord
3/7/80,3,7,67,1980,55,1.557,pre_accord
3/8/80,3,8,68,1980,55,1.557,pre_accord
3/9/80,3,9,69,1980,55,1.557,pre_accord
3/10/80,3,10,70,1980,42,1.189,pre_accord
3/11/80,3,11,71,1980,26,0.736,pre_accord
3/12/80,3,12,72,1980,26,0.736,pre_accord
3/13/80,3,13,73,1980,26,0.736,pre_accord
3/14/80,3,14,74,1980,26,0.736,pre_accord
3/15/80,3,15,75,1980,26,0.736,pre_accord
3/16/80,3,16,76,1980,26,0.736,pre_accord
3/17/80,3,17,77,1980,26,0.736,pre_accord
3/18/80,3,18,78,1980,26,0.736,pre_accord
3/19/80,3,19,79,1980,26,0.736,pre_accord
3/20/80,3,20,80,1980,26,0.736,pre_accord
3/21/80,3,21,81,1980,26,0.736,pre_accord
3/22/80,3,22,82,1980,26,0.736,pre_accord
3/23/80,3,23,83,1980,26,0.736,pre_accord
3/24/80,3,24,84,1980,26,0.736,pre_accord
3/25/80,3,25,85,1980,30,0.85,pre_accord
3/26/80,3,26,86,1980,26,0.736,pre_accord
3/27/80,3,27,87,1980,26,0.736,pre_accord
3/28/80,3,28,88,1980,26,0.736,pre_accord
3/29/80,3,29,89,1980,26,0.736,pre_accord
3/30/80,3,30,90,1980,26,0.736,pre_accord
3/31/80,3,31,91,1980,26,0.736,pre_accord
4/1/80,4,1,92,1980,41,1.161,pre_accord
4/2/80,4,2,93,1980,46,1.303,pre_accord
4/3/80,4,3,94,1980,46,1.303,pre_accord
4/4/80,4,4,95,1980,46,1.303,pre_accord
4/5/80,4,5,96,1980,100,2.832,pre_accord
4/6/80,4,6,97,1980,46,1.303,pre_accord
4/7/80,4,7,98,1980,46,1.303,pre_accord
4/8/80,4,8,99,1980,46,1.303,pre_accord
4/9/80,4,9,100,1980,46,1.303,pre_accord
4/10/80,4,10,101,1980,46,1.303,pre_accord
4/11/80,4,11,102,1980,46,1.303,pre_accord
4/12/80,4,12,103,1980,46,1.303,pre_accord
4/13/80,4,13,104,1980,46,1.303,pre_accord
4/14/80,4,14,105,1980,46,1.303,pre_accord
4/15/80,4,15,106,1980,46,1.303,pre_accord
4/16/80,4,16,107,1980,46,1.303,pre_accord
4/17/80,4,17,108,1980,46,1.303,pre_accord
4/18/80,4,18,109,1980,46,1.303,pre_accord
4/19/80,4,19,110,1980,46,1.303,pre_accord
4/20/80,4,20,111,1980,46,1.303,pre_accord
4/21/80,4,21,112,1980,46,1.303,pre_accord
4/22/80,4,22,113,1980,46,1.303,pre_accord
4/23/80,4,23,114,1980,46,1.303,pre_accord
4/24/80,4,24,115,1980,46,1.303,pre_accord
4/25/80,4,25,116,1980,46,1.303,pre_accord
4/26/80,4,26,117,1980,46,1.303,pre_accord
4/27/80,4,27,118,1980,46,1.303,pre_accord
4/28/80,4,28,119,1980,46,1.303,pre_accord
4/29/80,4,29,120,1980,46,1.303,pre_accord
4/30/80,4,30,121,1980,46,1.303,pre_accord
5/1/80,5,1,122,1980,43,1.218,pre_accord
5/2/80,5,2,123,1980,43,1.218,pre_accord
5/3/80,5,3,124,1980,43,1.218,pre_accord
5/4/80,5,4,125,1980,43,1.218,pre_accord
5/5/80,5,5,126,1980,43,1.218,pre_accord
5/6/80,5,6,127,1980,43,1.218,pre_accord
5/7/80,5,7,128,1980,43,1.218,pre_accord
5/8/80,5,8,129,1980,43,1.218,pre_accord
5/9/80,5,9,130,1980,43,1.218,pre_accord
5/10/80,5,10,131,1980,43,1.218,pre_accord
5/11/80,5,11,132,1980,43,1.218,pre_accord
5/12/80,5,12,133,1980,43,1.218,pre_accord
5/13/80,5,13,134,1980,43,1.218,pre_accord
5/14/80,5,14,135,1980,43,1.218,pre_accord
5/15/80,5,15,136,1980,43,1.218,pre_accord
5/16/80,5,16,137,1980,43,1.218,pre_accord
5/17/80,5,17,138,1980,43,1.218,pre_accord
5/18/80,5,18,139,1980,43,1.218,pre_accord
5/19/80,5,19,140,1980,43,1.218,pre_accord
5/20/80,5,20,141,1980,43,1.218,pre_accord
5/21/80,5,21,142,1980,43,1.218,pre_accord
5/22/80,5,22,143,1980,43,1.218,pre_accord
5/23/80,5,23,144,1980,43,1.218,pre_accord
5/24/80,5,24,145,1980,43,1.218,pre_accord
5/25/80,5,25,146,1980,43,1.218,pre_accord
5/26/80,5,26,147,1980,43,1.218,pre_accord
5/27/80,5,27,148,1980,43,1.218,pre_accord
5/28/80,5,28,149,1980,43,1.218,pre_accord
5/29/80,5,29,150,1980,43,1.218,pre_accord
5/30/80,5,30,151,1980,43,1.218,pre_accord
5/31/80,5,31,152,1980,43,1.218,pre_accord
6/1/80,6,1,153,1980,43,1.218,pre_accord
6/2/80,6,2,154,1980,43,1.218,pre_accord
6/3/80,6,3,155,1980,43,1.218,pre_accord
6/4/80,6,4,156,1980,43,1.218,pre_accord
6/5/80,6,5,157,1980,43,1.218,pre_accord
6/6/80,6,6,158,1980,43,1.218,pre_accord
6/7/80,6,7,159,1980,43,1.218,pre_accord
6/8/80,6,8,160,1980,43,1.218,pre_accord
6/9/80,6,9,161,1980,43,1.218,pre_accord
6/10/80,6,10,162,1980,43,1.218,pre_accord
6/11/80,6,11,163,1980,43,1.218,pre_accord
6/12/80,6,12,164,1980,43,1.218,pre_accord
6/13/80,6,13,165,1980,43,1.218,pre_accord
6/14/80,6,14,166,1980,43,1.218,pre_accord
6/15/80,6,15,167,1980,43,1.218,pre_accord
6/16/80,6,16,168,1980,43,1.218,pre_accord
6/17/80,6,17,169,1980,43,1.218,pre_accord
6/18/80,6,18,170,1980,43,1.218,pre_accord
6/19/80,6,19,171,1980,43,1.218,pre_accord
6/20/80,6,20,172,1980,43,1.218,pre_accord
6/21/80,6,21,173,1980,43,1.218,pre_accord
6/22/80,6,22,174,1980,43,1.218,pre_accord
6/23/80,6,23,175,1980,43,1.218,pre_accord
6/24/80,6,24,176,1980,43,1.218,pre_accord
6/25/80,6,25,177,1980,43,1.218,pre_accord
6/26/80,6,26,178,1980,43,1.218,pre_accord
6/27/80,6,27,179,1980,43,1.218,pre_accord
6/28/80,6,28,180,1980,43,1.218,pre_accord
6/29/80,6,29,181,1980,43,1.218,pre_accord
6/30/80,6,30,182,1980,43,1.218,pre_accord
7/1/80,7,1,183,1980,43,1.218,pre_accord
7/2/80,7,2,184,1980,43,1.218,pre_accord
7/3/80,7,3,185,1980,43,1.218,pre_accord
7/4/80,7,4,186,1980,43,1.218,pre_accord
7/5/80,7,5,187,1980,43,1.218,pre_accord
7/6/80,7,6,188,1980,43,1.218,pre_accord
7/7/80,7,7,189,1980,43,1.218,pre_accord
7/8/80,7,8,190,1980,43,1.218,pre_accord
7/9/80,7,9,191,1980,43,1.218,pre_accord
7/10/80,7,10,192,1980,43,1.218,pre_accord
7/11/80,7,11,193,1980,43,1.218,pre_accord
7/12/80,7,12,194,1980,43,1.218,pre_accord
7/13/80,7,13,195,1980,43,1.218,pre_accord
7/14/80,7,14,196,1980,43,1.218,pre_accord
7/15/80,7,15,197,1980,43,1.218,pre_accord
7/16/80,7,16,198,1980,43,1.218,pre_accord
7/17/80,7,17,199,1980,43,1.218,pre_accord
7/18/80,7,18,200,1980,43,1.218,pre_accord
7/19/80,7,19,201,1980,43,1.218,pre_accord
7/20/80,7,20,202,1980,43,1.218,pre_accord
7/21/80,7,21,203,1980,43,1.218,pre_accord
7/22/80,7,22,204,1980,43,1.218,pre_accord
7/23/80,7,23,205,1980,43,1.218,pre_accord
7/24/80,7,24,206,1980,43,1.218,pre_accord
7/25/80,7,25,207,1980,43,1.218,pre_accord
7/26/80,7,26,208,1980,43,1.218,pre_accord
7/27/80,7,27,209,1980,43,1.218,pre_accord
7/28/80,7,28,210,1980,43,1.218,pre_accord
7/29/80,7,29,211,1980,43,1.218,pre_accord
7/30/80,7,30,212,1980,43,1.218,pre_accord
7/31/80,7,31,213,1980,43,1.218,pre_accord
8/1/80,8,1,214,1980,36,1.019,pre_accord
8/2/80,8,2,215,1980,34,0.963,pre_accord
8/3/80,8,3,216,1980,34,0.963,pre_accord
8/4/80,8,4,217,1980,34,0.963,pre_accord
8/5/80,8,5,218,1980,34,0.963,pre_accord
8/6/80,8,6,219,1980,34,0.963,pre_accord
8/7/80,8,7,220,1980,34,0.963,pre_accord
8/8/80,8,8,221,1980,34,0.963,pre_accord
8/9/80,8,9,222,1980,34,0.963,pre_accord
8/10/80,8,10,223,1980,34,0.963,pre_accord
8/11/80,8,11,224,1980,34,0.963,pre_accord
8/12/80,8,12,225,1980,34,0.963,pre_accord
8/13/80,8,13,226,1980,34,0.963,pre_accord
8/14/80,8,14,227,1980,34,0.963,pre_accord
8/15/80,8,15,228,1980,34,0.963,pre_accord
8/16/80,8,16,229,1980,34,0.963,pre_accord
8/17/80,8,17,230,1980,34,0.963,pre_accord
8/18/80,8,18,231,1980,34,0.963,pre_accord
8/19/80,8,19,232,1980,34,0.963,pre_accord
8/20/80,8,20,233,1980,34,0.963,pre_accord
8/21/80,8,21,234,1980,34,0.963,pre_accord
8/22/80,8,22,235,1980,34,0.963,pre_accord
8/23/80,8,23,236,1980,34,0.963,pre_accord
8/24/80,8,24,237,1980,34,0.963,pre_accord
8/25/80,8,25,238,1980,34,0.963,pre_accord
8/26/80,8,26,239,1980,34,0.963,pre_accord
8/27/80,8,27,240,1980,34,0.963,pre_accord
8/28/80,8,28,241,1980,34,0.963,pre_accord
8/29/80,8,29,242,1980,34,0.963,pre_accord
8/30/80,8,30,243,1980,34,0.963,pre_accord
8/31/80,8,31,244,1980,34,0.963,pre_accord
9/1/80,9,1,245,1980,23,0.651,pre_accord
9/2/80,9,2,246,1980,20,0.566,pre_accord
9/3/80,9,3,247,1980,20,0.566,pre_accord
9/4/80,9,4,248,1980,20,0.566,pre_accord
9/5/80,9,5,249,1980,20,0.566,pre_accord
9/6/80,9,6,250,1980,20,0.566,pre_accord
9/7/80,9,7,251,1980,20,0.566,pre_accord
9/8/80,9,8,252,1980,20,0.566,pre_accord
9/9/80,9,9,253,1980,20,0.566,pre_accord
9/10/80,9,10,254,1980,20,0.566,pre_accord
9/11/80,9,11,255,1980,20,0.566,pre_accord
9/12/80,9,12,256,1980,20,0.566,pre_accord
9/13/80,9,13,257,1980,20,0.566,pre_accord
9/14/80,9,14,258,1980,20,0.566,pre_accord
9/15/80,9,15,259,1980,20,0.566,pre_accord
9/16/80,9,16,260,1980,20,0.566,pre_accord
9/17/80,9,17,261,1980,20,0.566,pre_accord
9/18/80,9,18,262,1980,20,0.566,pre_accord
9/19/80,9,19,263,1980,20,0.566,pre_accord
9/20/80,9,20,264,1980,20,0.566,pre_accord
9/21/80,9,21,265,1980,20,0.566,pre_accord
9/22/80,9,22,266,1980,20,0.566,pre_accord
9/23/80,9,23,267,1980,20,0.566,pre_accord
9/24/80,9,24,268,1980,20,0.566,pre_accord
9/25/80,9,25,269,1980,20,0.566,pre_accord
9/26/80,9,26,270,1980,20,0.566,pre_accord
9/27/80,9,27,271,1980,20,0.566,pre_accord
9/28/80,9,28,272,1980,20,0.566,pre_accord
9/29/80,9,29,273,1980,20,0.566,pre_accord
9/30/80,9,30,274,1980,20,0.566,pre_accord
10/1/80,10,1,275,1980,20,0.566,pre_accord
10/2/80,10,2,276,1980,20,0.566,pre_accord
10/3/80,10,3,277,1980,20,0.566,pre_accord
10/4/80,10,4,278,1980,20,0.566,pre_accord
10/5/80,10,5,279,1980,20,0.566,pre_accord
10/6/80,10,6,280,1980,20,0.566,pre_accord
10/7/80,10,7,281,1980,20,0.566,pre_accord
10/8/80,10,8,282,1980,20,0.566,pre_accord
10/9/80,10,9,283,1980,20,0.566,pre_accord
10/10/80,10,10,284,1980,20,0.566,pre_accord
10/11/80,10,11,285,1980,20,0.566,pre_accord
10/12/80,10,12,286,1980,20,0.566,pre_accord
10/13/80,10,13,287,1980,20,0.566,pre_accord
10/14/80,10,14,288,1980,20,0.566,pre_accord
10/15/80,10,15,289,1980,20,0.566,pre_accord
10/16/80,10,16,290,1980,20,0.566,pre_accord
10/17/80,10,17,291,1980,20,0.566,pre_accord
10/18/80,10,18,292,1980,20,0.566,pre_accord
10/19/80,10,19,293,1980,20,0.566,pre_accord
10/20/80,10,20,294,1980,20,0.566,pre_accord
10/21/80,10,21,295,1980,20,0.566,pre_accord
10/22/80,10,22,296,1980,20,0.566,pre_accord
10/23/80,10,23,297,1980,20,0.566,pre_accord
10/24/80,10,24,298,1980,20,0.566,pre_accord
10/25/80,10,25,299,1980,20,0.566,pre_accord
10/26/80,10,26,300,1980,20,0.566,pre_accord
10/27/80,10,27,301,1980,20,0.566,pre_accord
10/28/80,10,28,302,1980,20,0.566,pre_accord
10/29/80,10,29,303,1980,20,0.566,pre_accord
10/30/80,10,30,304,1980,20,0.566,pre_accord
10/31/80,10,31,305,1980,20,0.566,pre_accord
11/1/80,11,1,306,1980,24,0.68,pre_accord
11/2/80,11,2,307,1980,25,0.708,pre_accord
11/3/80,11,3,308,1980,25,0.708,pre_accord
11/4/80,11,4,309,1980,25,0.708,pre_accord
11/5/80,11,5,310,1980,25,0.708,pre_accord
11/6/80,11,6,311,1980,25,0.708,pre_accord
11/7/80,11,7,312,1980,25,0.708,pre_accord
11/8/80,11,8,313,1980,25,0.708,pre_accord
11/9/80,11,9,314,1980,25,0.708,pre_accord
11/10/80,11,10,315,1980,25,0.708,pre_accord
11/11/80,11,11,316,1980,25,0.708,pre_accord
11/12/80,11,12,317,1980,25,0.708,pre_accord
11/13/80,11,13,318,1980,25,0.708,pre_accord
11/14/80,11,14,319,1980,25,0.708,pre_accord
11/15/80,11,15,320,1980,25,0.708,pre_accord
11/16/80,11,16,321,1980,25,0.708,pre_accord
11/17/80,11,17,322,1980,25,0.708,pre_accord
11/18/80,11,18,323,1980,25,0.708,pre_accord
11/19/80,11,19,324,1980,25,0.708,pre_accord
11/20/80,11,20,325,1980,25,0.708,pre_accord
11/21/80,11,21,326,1980,25,0.708,pre_accord
11/22/80,11,22,327,1980,25,0.708,pre_accord
11/23/80,11,23,328,1980,25,0.708,pre_accord
11/24/80,11,24,329,1980,25,0.708,pre_accord
11/25/80,11,25,330,1980,25,0.708,pre_accord
11/26/80,11,26,331,1980,25,0.708,pre_accord
11/27/80,11,27,332,1980,25,0.708,pre_accord
11/28/80,11,28,333,1980,25,0.708,pre_accord
11/29/80,11,29,334,1980,25,0.708,pre_accord
11/30/80,11,30,335,1980,25,0.708,pre_accord
12/1/80,12,1,336,1980,25,0.708,pre_accord
12/2/80,12,2,337,1980,25,0.708,pre_accord
12/3/80,12,3,338,1980,25,0.708,pre_accord
12/4/80,12,4,339,1980,25,0.708,pre_accord
12/5/80,12,5,340,1980,25,0.708,pre_accord
12/6/80,12,6,341,1980,25,0.708,pre_accord
12/7/80,12,7,342,1980,25,0.708,pre_accord
12/8/80,12,8,343,1980,25,0.708,pre_accord
12/9/80,12,9,344,1980,25,0.708,pre_accord
12/10/80,12,10,345,1980,25,0.708,pre_accord
12/11/80,12,11,346,1980,25,0.708,pre_accord
12/12/80,12,12,347,1980,25,0.708,pre_accord
12/13/80,12,13,348,1980,25,0.708,pre_accord
12/14/80,12,14,349,1980,25,0.708,pre_accord
12/15/80,12,15,350,1980,25,0.708,pre_accord
12/16/80,12,16,351,1980,25,0.708,pre_accord
12/17/80,12,17,352,1980,25,0.708,pre_accord
12/18/80,12,18,353,1980,25,0.708,pre_accord
12/19/80,12,19,354,1980,25,0.708,pre_accord
12/20/80,12,20,355,1980,25,0.708,pre_accord
12/21/80,12,21,356,1980,25,0.708,pre_accord
12/22/80,12,22,357,1980,25,0.708,pre_accord
12/23/80,12,23,358,1980,25,0.708,pre_accord
12/24/80,12,24,359,1980,25,0.708,pre_accord
12/25/80,12,25,360,1980,25,0.708,pre_accord
12/26/80,12,26,361,1980,25,0.708,pre_accord
12/27/80,12,27,362,1980,25,0.708,pre_accord
12/28/80,12,28,363,1980,25,0.708,pre_accord
12/29/80,12,29,364,1980,25,0.708,pre_accord
12/30/80,12,30,365,1980,25,0.708,pre_accord
12/31/80,12,31,366,1980,25,0.708,pre_accord
1/1/81,1,1,1,1981,25,0.708,pre_accord
1/2/81,1,2,2,1981,25,0.708,pre_accord
1/3/81,1,3,3,1981,25,0.708,pre_accord
1/4/81,1,4,4,1981,25,0.708,pre_accord
1/5/81,1,5,5,1981,25,0.708,pre_accord
1/6/81,1,6,6,1981,25,0.708,pre_accord
1/7/81,1,7,7,1981,25,0.708,pre_accord
1/8/81,1,8,8,1981,25,0.708,pre_accord
1/9/81,1,9,9,1981,25,0.708,pre_accord
1/10/81,1,10,10,1981,25,0.708,pre_accord
1/11/81,1,11,11,1981,25,0.708,pre_accord
1/12/81,1,12,12,1981,25,0.708,pre_accord
1/13/81,1,13,13,1981,25,0.708,pre_accord
1/14/81,1,14,14,1981,25,0.708,pre_accord
1/15/81,1,15,15,1981,25,0.708,pre_accord
1/16/81,1,16,16,1981,25,0.708,pre_accord
1/17/81,1,17,17,1981,25,0.708,pre_accord
1/18/81,1,18,18,1981,25,0.708,pre_accord
1/19/81,1,19,19,1981,25,0.708,pre_accord
1/20/81,1,20,20,1981,25,0.708,pre_accord
1/21/81,1,21,21,1981,25,0.708,pre_accord
1/22/81,1,22,22,1981,25,0.708,pre_accord
1/23/81,1,23,23,1981,25,0.708,pre_accord
1/24/81,1,24,24,1981,25,0.708,pre_accord
1/25/81,1,25,25,1981,25,0.708,pre_accord
1/26/81,1,26,26,1981,25,0.708,pre_accord
1/27/81,1,27,27,1981,108,3.058,pre_accord
1/28/81,1,28,28,1981,155,4.389,pre_accord
1/29/81,1,29,29,1981,218,6.173,pre_accord
1/30/81,1,30,30,1981,114,3.228,pre_accord
1/31/81,1,31,31,1981,25,0.708,pre_accord
2/1/81,2,1,32,1981,18,0.51,pre_accord
2/2/81,2,2,33,1981,16,0.453,pre_accord
2/3/81,2,3,34,1981,16,0.453,pre_accord
2/4/81,2,4,35,1981,16,0.453,pre_accord
2/5/81,2,5,36,1981,16,0.453,pre_accord
2/6/81,2,6,37,1981,16,0.453,pre_accord
2/7/81,2,7,38,1981,16,0.453,pre_accord
2/8/81,2,8,39,1981,16,0.453,pre_accord
2/9/81,2,9,40,1981,16,0.453,pre_accord
2/10/81,2,10,41,1981,16,0.453,pre_accord
2/11/81,2,11,42,1981,16,0.453,pre_accord
2/12/81,2,12,43,1981,16,0.453,pre_accord
2/13/81,2,13,44,1981,16,0.453,pre_accord
2/14/81,2,14,45,1981,16,0.453,pre_accord
2/15/81,2,15,46,1981,16,0.453,pre_accord
2/16/81,2,16,47,1981,16,0.453,pre_accord
2/17/81,2,17,48,1981,16,0.453,pre_accord
2/18/81,2,18,49,1981,16,0.453,pre_accord
2/19/81,2,19,50,1981,16,0.453,pre_accord
2/20/81,2,20,51,1981,16,0.453,pre_accord
2/21/81,2,21,52,1981,16,0.453,pre_accord
2/22/81,2,22,53,1981,16,0.453,pre_accord
2/23/81,2,23,54,1981,16,0.453,pre_accord
2/24/81,2,24,55,1981,16,0.453,pre_accord
2/25/81,2,25,56,1981,16,0.453,pre_accord
2/26/81,2,26,57,1981,16,0.453,pre_accord
2/27/81,2,27,58,1981,16,0.453,pre_accord
2/28/81,2,28,59,1981,16,0.453,pre_accord
3/1/81,3,1,60,1981,16,0.453,pre_accord
3/2/81,3,2,61,1981,26,0.736,pre_accord
3/3/81,3,3,62,1981,26,0.736,pre_accord
3/4/81,3,4,63,1981,26,0.736,pre_accord
3/5/81,3,5,64,1981,26,0.736,pre_accord
3/6/81,3,6,65,1981,26,0.736,pre_accord
3/7/81,3,7,66,1981,26,0.736,pre_accord
3/8/81,3,8,67,1981,26,0.736,pre_accord
3/9/81,3,9,68,1981,26,0.736,pre_accord
3/10/81,3,10,69,1981,16,0.453,pre_accord
3/11/81,3,11,70,1981,26,0.736,pre_accord
3/12/81,3,12,71,1981,26,0.736,pre_accord
3/13/81,3,13,72,1981,26,0.736,pre_accord
3/14/81,3,14,73,1981,26,0.736,pre_accord
3/15/81,3,15,74,1981,26,0.736,pre_accord
3/16/81,3,16,75,1981,26,0.736,pre_accord
3/17/81,3,17,76,1981,26,0.736,pre_accord
3/18/81,3,18,77,1981,26,0.736,pre_accord
3/19/81,3,19,78,1981,26,0.736,pre_accord
3/20/81,3,20,79,1981,26,0.736,pre_accord
3/21/81,3,21,80,1981,127,3.596,pre_accord
3/22/81,3,22,81,1981,26,0.736,pre_accord
3/23/81,3,23,82,1981,26,0.736,pre_accord
3/24/81,3,24,83,1981,26,0.736,pre_accord
3/25/81,3,25,84,1981,26,0.736,pre_accord
3/26/81,3,26,85,1981,26,0.736,pre_accord
3/27/81,3,27,86,1981,26,0.736,pre_accord
3/28/81,3,28,87,1981,26,0.736,pre_accord
3/29/81,3,29,88,1981,26,0.736,pre_accord
3/30/81,3,30,89,1981,26,0.736,pre_accord
3/31/81,3,31,90,1981,26,0.736,pre_accord
4/1/81,4,1,91,1981,41,1.161,pre_accord
4/2/81,4,2,92,1981,46,1.303,pre_accord
4/3/81,4,3,93,1981,46,1.303,pre_accord
4/4/81,4,4,94,1981,46,1.303,pre_accord
4/5/81,4,5,95,1981,46,1.303,pre_accord
4/6/81,4,6,96,1981,46,1.303,pre_accord
4/7/81,4,7,97,1981,46,1.303,pre_accord
4/8/81,4,8,98,1981,46,1.303,pre_accord
4/9/81,4,9,99,1981,46,1.303,pre_accord
4/10/81,4,10,100,1981,46,1.303,pre_accord
4/11/81,4,11,101,1981,46,1.303,pre_accord
4/12/81,4,12,102,1981,46,1.303,pre_accord
4/13/81,4,13,103,1981,46,1.303,pre_accord
4/14/81,4,14,104,1981,46,1.303,pre_accord
4/15/81,4,15,105,1981,46,1.303,pre_accord
4/16/81,4,16,106,1981,46,1.303,pre_accord
4/17/81,4,17,107,1981,46,1.303,pre_accord
4/18/81,4,18,108,1981,46,1.303,pre_accord
4/19/81,4,19,109,1981,46,1.303,pre_accord
4/20/81,4,20,110,1981,46,1.303,pre_accord
4/21/81,4,21,111,1981,46,1.303,pre_accord
4/22/81,4,22,112,1981,46,1.303,pre_accord
4/23/81,4,23,113,1981,46,1.303,pre_accord
4/24/81,4,24,114,1981,46,1.303,pre_accord
4/25/81,4,25,115,1981,46,1.303,pre_accord
4/26/81,4,26,116,1981,46,1.303,pre_accord
4/27/81,4,27,117,1981,43,1.218,pre_accord
4/28/81,4,28,118,1981,43,1.218,pre_accord
4/29/81,4,29,119,1981,43,1.218,pre_accord
4/30/81,4,30,120,1981,46,1.303,pre_accord
5/1/81,5,1,121,1981,43,1.218,pre_accord
5/2/81,5,2,122,1981,43,1.218,pre_accord
5/3/81,5,3,123,1981,43,1.218,pre_accord
5/4/81,5,4,124,1981,43,1.218,pre_accord
5/5/81,5,5,125,1981,43,1.218,pre_accord
5/6/81,5,6,126,1981,43,1.218,pre_accord
5/7/81,5,7,127,1981,43,1.218,pre_accord
5/8/81,5,8,128,1981,43,1.218,pre_accord
5/9/81,5,9,129,1981,43,1.218,pre_accord
5/10/81,5,10,130,1981,43,1.218,pre_accord
5/11/81,5,11,131,1981,43,1.218,pre_accord
5/12/81,5,12,132,1981,43,1.218,pre_accord
5/13/81,5,13,133,1981,43,1.218,pre_accord
5/14/81,5,14,134,1981,43,1.218,pre_accord
5/15/81,5,15,135,1981,43,1.218,pre_accord
5/16/81,5,16,136,1981,43,1.218,pre_accord
5/17/81,5,17,137,1981,43,1.218,pre_accord
5/18/81,5,18,138,1981,43,1.218,pre_accord
5/19/81,5,19,139,1981,43,1.218,pre_accord
5/20/81,5,20,140,1981,43,1.218,pre_accord
5/21/81,5,21,141,1981,43,1.218,pre_accord
5/22/81,5,22,142,1981,43,1.218,pre_accord
5/23/81,5,23,143,1981,43,1.218,pre_accord
5/24/81,5,24,144,1981,43,1.218,pre_accord
5/25/81,5,25,145,1981,43,1.218,pre_accord
5/26/81,5,26,146,1981,43,1.218,pre_accord
5/27/81,5,27,147,1981,43,1.218,pre_accord
5/28/81,5,28,148,1981,43,1.218,pre_accord
5/29/81,5,29,149,1981,43,1.218,pre_accord
5/30/81,5,30,150,1981,43,1.218,pre_accord
5/31/81,5,31,151,1981,43,1.218,pre_accord
6/1/81,6,1,152,1981,43,1.218,pre_accord
6/2/81,6,2,153,1981,43,1.218,pre_accord
6/3/81,6,3,154,1981,43,1.218,pre_accord
6/4/81,6,4,155,1981,43,1.218,pre_accord
6/5/81,6,5,156,1981,43,1.218,pre_accord
6/6/81,6,6,157,1981,43,1.218,pre_accord
6/7/81,6,7,158,1981,43,1.218,pre_accord
6/8/81,6,8,159,1981,43,1.218,pre_accord
6/9/81,6,9,160,1981,43,1.218,pre_accord
6/10/81,6,10,161,1981,43,1.218,pre_accord
6/11/81,6,11,162,1981,43,1.218,pre_accord
6/12/81,6,12,163,1981,43,1.218,pre_accord
6/13/81,6,13,164,1981,43,1.218,pre_accord
6/14/81,6,14,165,1981,43,1.218,pre_accord
6/15/81,6,15,166,1981,43,1.218,pre_accord
6/16/81,6,16,167,1981,43,1.218,pre_accord
6/17/81,6,17,168,1981,43,1.218,pre_accord
6/18/81,6,18,169,1981,43,1.218,pre_accord
6/19/81,6,19,170,1981,43,1.218,pre_accord
6/20/81,6,20,171,1981,43,1.218,pre_accord
6/21/81,6,21,172,1981,43,1.218,pre_accord
6/22/81,6,22,173,1981,43,1.218,pre_accord
6/23/81,6,23,174,1981,43,1.218,pre_accord
6/24/81,6,24,175,1981,43,1.218,pre_accord
6/25/81,6,25,176,1981,43,1.218,pre_accord
6/26/81,6,26,177,1981,43,1.218,pre_accord
6/27/81,6,27,178,1981,43,1.218,pre_accord
6/28/81,6,28,179,1981,43,1.218,pre_accord
6/29/81,6,29,180,1981,43,1.218,pre_accord
6/30/81,6,30,181,1981,43,1.218,pre_accord
7/1/81,7,1,182,1981,43,1.218,pre_accord
7/2/81,7,2,183,1981,43,1.218,pre_accord
7/3/81,7,3,184,1981,43,1.218,pre_accord
7/4/81,7,4,185,1981,43,1.218,pre_accord
7/5/81,7,5,186,1981,43,1.218,pre_accord
7/6/81,7,6,187,1981,43,1.218,pre_accord
7/7/81,7,7,188,1981,43,1.218,pre_accord
7/8/81,7,8,189,1981,43,1.218,pre_accord
7/9/81,7,9,190,1981,43,1.218,pre_accord
7/10/81,7,10,191,1981,43,1.218,pre_accord
7/11/81,7,11,192,1981,43,1.218,pre_accord
7/12/81,7,12,193,1981,43,1.218,pre_accord
7/13/81,7,13,194,1981,43,1.218,pre_accord
7/14/81,7,14,195,1981,43,1.218,pre_accord
7/15/81,7,15,196,1981,43,1.218,pre_accord
7/16/81,7,16,197,1981,43,1.218,pre_accord
7/17/81,7,17,198,1981,43,1.218,pre_accord
7/18/81,7,18,199,1981,43,1.218,pre_accord
7/19/81,7,19,200,1981,43,1.218,pre_accord
7/20/81,7,20,201,1981,43,1.218,pre_accord
7/21/81,7,21,202,1981,43,1.218,pre_accord
7/22/81,7,22,203,1981,43,1.218,pre_accord
7/23/81,7,23,204,1981,43,1.218,pre_accord
7/24/81,7,24,205,1981,43,1.218,pre_accord
7/25/81,7,25,206,1981,43,1.218,pre_accord
7/26/81,7,26,207,1981,43,1.218,pre_accord
7/27/81,7,27,208,1981,43,1.218,pre_accord
7/28/81,7,28,209,1981,43,1.218,pre_accord
7/29/81,7,29,210,1981,43,1.218,pre_accord
